County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Leavenworth,Kansas,2,2,0,0.0,39.198724,-95.03852509999999,2020-03-18 19:42 EDT
Butler,Kansas,1,0,0,0.0,37.7812809,-96.83903079999999,2020-03-18 19:42 EDT
Franklin,Kansas,1,0,0,0.0,38.5645175,-95.28594050000001,2020-03-18 19:42 EDT
Ford,Kansas,1,0,0,0.0,37.691713299999996,-99.8879824,2020-03-18 19:42 EDT
Douglas,Kansas,1,0,0,0.0,38.884629100000005,-95.2925546,2020-03-18 19:42 EDT
St. Louis,Missouri,4,0,0,0.0,38.62775,-90.19955999999999,2020-03-18 19:42 EDT
Greene,Missouri,4,0,0,0.0,37.2580403,-93.34201850000001,2020-03-18 19:42 EDT
Jackson,Missouri,3,2,0,0.0,39.00756989999999,-94.34626920000001,2020-03-18 19:42 EDT
St. Louis City,Missouri,2,1,0,0.0,38.6339918,-90.24789799999999,2020-03-18 19:42 EDT
Cass,Missouri,2,0,0,0.0,38.6469315,-94.3547931,2020-03-18 19:42 EDT
Kansas City,Missouri,2,2,0,0.0,39.10344,-94.58310999999999,2020-03-18 19:42 EDT
Henry,Missouri,1,0,0,0.0,38.3884215,-93.79668050000001,2020-03-18 19:42 EDT
Cole,Missouri,1,0,0,0.0,38.504769700000004,-92.2802384,2020-03-18 19:42 EDT
Boone,Missouri,1,0,1,1.0,38.991744,-92.3091673,2020-03-18 19:42 EDT
Chittenden,Vermont,4,0,0,0.0,44.4579951,-73.0540497,2020-03-18 19:42 EDT
Bennington,Vermont,3,0,0,0.0,42.87672,-73.19818000000001,2020-03-18 19:42 EDT
Windsor,Vermont,3,0,0,0.0,43.48115,-72.38580999999999,2020-03-18 19:42 EDT
Washington,Vermont,1,0,0,0.0,44.2734456,-72.61485920000001,2020-03-18 19:42 EDT
Orange,Vermont,1,0,0,0.0,44.148540000000004,-72.40233,2020-03-18 19:42 EDT
Addison,Vermont,1,1,0,0.0,44.028073600000006,-73.1315288,2020-03-18 19:42 EDT
Honolulu,Hawaii,10,4,0,0.0,21.30493,-157.85788,2020-03-18 19:42 EDT
Maui,Hawaii,3,1,0,0.0,20.859535100000002,-156.5646068,2020-03-18 19:42 EDT
Kauai,Hawaii,2,0,0,0.0,22.0825024,-159.7275965,2020-03-18 19:42 EDT
Hawaii Island,Hawaii,1,1,0,0.0,19.50056,-155.50056,2020-03-18 19:42 EDT
Fremont,Wyoming,8,0,0,0.0,43.0405186,-108.63049740000001,2020-03-18 19:42 EDT
Sheridan,Wyoming,4,2,0,0.0,44.79792,-106.95586999999999,2020-03-18 19:42 EDT
Laramie,Wyoming,3,2,0,0.0,41.3069613,-104.68954980000001,2020-03-18 19:42 EDT
Park,Wyoming,1,1,0,0.0,44.5205511,-109.5884635,2020-03-18 19:42 EDT
Minnehaha,South Dakota,5,0,0,0.0,43.6741776,-96.7914246,2020-03-18 19:42 EDT
Pennington,South Dakota,1,0,1,1.0,44.003745,-102.82390079999999,2020-03-18 19:42 EDT
Beadle,South Dakota,1,0,0,0.0,44.4144846,-98.2781099,2020-03-18 19:42 EDT
Charles Mix,South Dakota,1,0,0,0.0,43.207474600000005,-98.5766704,2020-03-18 19:42 EDT
Davison,South Dakota,1,0,0,0.0,43.6747283,-98.14595899999999,2020-03-18 19:42 EDT
Bon Homme,South Dakota,1,0,0,0.0,42.9933604,-97.8866697,2020-03-18 19:42 EDT
McCook,South Dakota,1,0,0,0.0,43.6743065,-97.36842159999999,2020-03-18 19:42 EDT
Gallatin,Montana,3,2,0,0.0,45.5404518,-111.17041090000002,2020-03-18 19:42 EDT
Missoula,Montana,3,0,0,0.0,46.87278,-113.99625,2020-03-18 19:42 EDT
Yellowstone,Montana,2,0,0,0.0,45.93711629999999,-108.2743481,2020-03-18 19:42 EDT
Silver Bow,Montana,1,0,0,0.0,45.99544,-112.65661000000001,2020-03-18 19:42 EDT
Broadwater,Montana,1,0,0,0.0,46.2694,-111.452,2020-03-18 19:42 EDT
Blaine,Idaho,4,1,0,0.0,43.4123346,-113.9798058,2020-03-18 19:42 EDT
Ada,Idaho,3,0,0,0.0,43.4510569,-116.2411338,2020-03-18 19:42 EDT
Teton,Idaho,1,0,0,0.0,43.75945170000001,-111.2076444,2020-03-18 19:42 EDT
Madison,Idaho,1,0,0,0.0,43.7841856,-111.6591909,2020-03-18 19:42 EDT
Ward,North Dakota,2,0,0,0.0,48.2216809,-101.5418179,2020-03-18 19:42 EDT
Burleigh,North Dakota,2,2,0,0.0,46.9780104,-100.4669442,2020-03-18 19:42 EDT
Cass,North Dakota,1,0,0,0.0,46.9329695,-97.2481212,2020-03-18 19:42 EDT
Morton,North Dakota,1,1,0,0.0,46.71678120000001,-101.28570520000001,2020-03-18 19:42 EDT
Fairbanks North Star,Alaska,3,1,0,0.0,64.8085066,-146.56348119999998,2020-03-18 19:42 EDT
Anchorage,Alaska,2,1,0,0.0,61.217530000000004,-149.85825,2020-03-18 19:42 EDT
Ketchikan Gateway Borough,Alaska,1,1,0,0.0,55.00186529999999,-130.54977,2020-03-18 19:42 EDT
Puerto Rico,Puerto Rico,5,0,0,0.0,18.2226065,-66.4689534,2020-03-18 19:42 EDT
Guam,Guam,5,5,0,0.0,13.52808,144.85503,2020-03-18 19:42 EDT
Jefferson,West Virginia,1,1,0,0.0,39.307692700000004,-77.8626944,2020-03-18 19:42 EDT
Unassigned,New York,0,-128,3,1.0,42.165726,-74.948051,2020-03-18 19:42 EDT
Unassigned,Washington,165,108,0,0.0,47.400902,-121.490494,2020-03-18 19:42 EDT
Unassigned,New Jersey,15,-2,0,0.0,40.298904,-74.521011,2020-03-18 19:42 EDT
Unknown,Illinois,16,16,0,0.0,40.349457,-88.986137,2020-03-18 19:42 EDT
Unassigned,Louisiana,23,23,0,0.0,31.169546,-91.867805,2020-03-18 19:42 EDT
Unknown,Massachusetts,4,3,0,0.0,42.230171,-71.530106,2020-03-18 19:42 EDT
Unassigned,Maine,7,1,0,0.0,44.693946999999994,-69.381927,2020-03-18 19:42 EDT
Unassigned,Indiana,1,1,0,0.0,39.849426,-86.258278,2020-03-18 19:42 EDT
Unassigned,Kentucky,7,7,0,0.0,37.66814,-84.670067,2020-03-18 19:42 EDT
Unassigned,Arkansas,19,0,0,0.0,34.969704,-92.37312299999999,2020-03-18 19:42 EDT
Unassigned,Oklahoma,12,12,0,0.0,35.565342,-96.928917,2020-03-18 19:42 EDT
Unassigned,Delaware,7,7,0,0.0,39.318523,-75.507141,2020-03-18 19:42 EDT
Unassigned,Vermont,5,0,0,0.0,44.045876,-72.710686,2020-03-18 19:42 EDT
Unassigned,Montana,1,0,0,0.0,46.921925,-110.454353,2020-03-18 19:42 EDT
Unassigned,US Virgin Islands,2,0,0,0.0,17.752625,-64.73541999999999,2020-03-18 19:42 EDT
Unassign,Colorado,3,3,0,0.0,29.620867600000004,-96.52629250000001,2020-03-18 19:42 EDT
Grand,Colorado,1,1,0,0.0,40.1026374,-106.1182838,2020-03-18 19:42 EDT
Cameron,Texas,2,2,0,0.0,26.1359746,-97.5242397,2020-03-18 19:42 EDT
Brown,Texas,1,1,0,0.0,31.7742749,-98.9998503,2020-03-18 19:42 EDT
Buncombe,North Carolina,1,1,0,0.0,35.6111326,-82.5300939,2020-03-18 19:42 EDT
Hoke,North Carolina,1,1,0,0.0,35.017294,-79.2371627,2020-03-18 19:42 EDT
Berknap,New Hampshire,2,2,0,0.0,43.509196,-71.4307244,2020-03-18 19:42 EDT
Merrimack,New Hampshire,1,1,0,0.0,43.297653499999996,-71.680181,2020-03-18 19:42 EDT
